service,file,line,method,path,handler,classification
sahool-platform,services/sahool-platform/api/routers/prescriptions.py,159,GET,/api/v1/fields/{field_id}/prescriptions,list_prescriptions,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/prescriptions.py,193,GET,/api/v1/fields/{field_id}/prescriptions/{prescription_id}/export,export_prescription,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/productivity.py,65,POST,/api/v1/fields/{field_id}/productivity-zones,productivity_zones_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/productivity.py,84,POST,/api/v1/fields/{field_id}/zone-sampling-plan,zone_sampling_plan_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/productivity.py,107,POST,/api/v1/fields/{field_id}/daily-ai-brief,daily_ai_brief_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/propagation.py,30,GET,/api/v1/propagation/methods,propagation_methods_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/propagation.py,36,GET,/api/v1/propagation/method-guide,propagation_method_guide_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/propagation.py,42,GET,/api/v1/propagation/crop,propagation_crop_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/propagation.py,48,GET,/api/v1/propagation/rootstock,propagation_rootstock_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/queue.py,22,GET,/api/v1/queue/status,queue_status,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/rbac.py,28,GET,/api/v1/rbac/who-can,rbac_who_can,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/rbac.py,44,GET,/api/v1/rbac/permission-matrix,rbac_permission_matrix,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/rbac.py,54,GET,/api/v1/rbac/preview-role-change,rbac_preview_role_change,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/readiness.py,21,GET,/api/v1/admin/readiness,production_readiness,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,102,POST,/api/v1/recommendations,recommendations,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,128,POST,/api/v1/recommendations/for-field,recommendations_for_field,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,188,GET,/api/v1/recommendations/engines,recommendation_engines,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,235,POST,/api/v1/recommendations/economic-adaptation,economic_adaptation_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,253,GET,/api/v1/recommendations/capacity-profiles,capacity_profiles_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,261,POST,/api/v1/recommendations/candidates,generate_crop_candidates,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,326,POST,/api/v1/recommendations/outcomes,record_recommendation_outcome,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/recommendations.py,421,GET,/api/v1/recommendations/{rec_id},get_recommendation,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/regional_bulletin.py,53,GET,/api/v1/regional/bulletin,regional_bulletin,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/regional_calendar.py,20,GET,/api/v1/regional-calendar,regional_calendar,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/registry.py,32,GET,/api/v1/registry/report-fields,list_registry_report_fields,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/registry.py,45,GET,/api/v1/registry/workflows,list_registry_workflows,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/registry.py,58,GET,/api/v1/registry/indices,registry_indices,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/registry.py,68,GET,/api/v1/registry/device-types,registry_device_types,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/registry.py,78,GET,/api/v1/registry/events,registry_events,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/registry.py,88,GET,/api/v1/registry/cost-profiles,registry_cost_profiles,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/registry.py,98,GET,/api/v1/registry/data-quality-rules,registry_data_quality_rules,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/replay.py,32,POST,/api/v1/replay/reconstruct,replay_reconstruct,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/reports.py,41,GET,/api/v1/reports/farm-summary,report_farm_summary,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/reports.py,96,GET,/api/v1/reports/field/{field_id}/summary,report_field_summary,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/reports.py,207,GET,/api/v1/fields/{field_id}/sustainability,field_sustainability,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/reports.py,253,GET,/api/v1/reports/season/{season_id}/summary,report_season_summary,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/reports.py,308,POST,/api/v1/reports/operation,operation_report_csv,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/reports.py,358,POST,/api/v1/reports/build,build_report,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/rotation.py,28,GET,/api/v1/rotation/principles,rotation_principles_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/rotation.py,34,GET,/api/v1/rotation/evaluate,rotation_evaluate,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/rotation.py,40,GET,/api/v1/rotation/suggest,rotation_suggest,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/salinity.py,30,POST,/api/v1/salinity/assess,salinity_assess_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/sampling.py,31,GET,/api/v1/sampling/strategy,sampling_strategy,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/scenario.py,79,POST,/api/v1/scenario/water-twin,scenario_water_twin,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/scenario.py,108,POST,/api/v1/scenario/temperature,scenario_temperature,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/scenario.py,124,POST,/api/v1/scenario/planting-date,scenario_planting_date,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/scenario.py,138,POST,/api/v1/scenario/rainfall,scenario_rainfall,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/scouting.py,78,GET,/api/v1/scouting/pins,list_scouting_pins,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/scouting.py,114,GET,/api/v1/scouting/taxonomy,scouting_taxonomy,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/season_workspace.py,219,GET,/api/v1/fields/{field_id}/season-workspace,season_workspace,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seasonal_risk.py,28,GET,/api/v1/seasonal-risk/calendar,seasonal_risk_calendar_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seasonal_risk.py,34,GET,/api/v1/seasonal-risk/stage-check,seasonal_risk_stage_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seasonal_risk.py,40,GET,/api/v1/seasonal-risk/chill-hours,seasonal_risk_chill_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seasons.py,36,POST,/api/v1/seasons/{season_id}/simulate,simulate_season_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seasons.py,182,GET,/api/v1/fields/{field_id}/seasons/{season_id}/state,field_season_state_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/security_audit.py,19,GET,/api/v1/admin/security/denials,security_denials,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seed.py,30,GET,/api/v1/seed/criteria,seed_criteria_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seed.py,36,POST,/api/v1/seed/evaluate-source,seed_evaluate_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seed.py,42,GET,/api/v1/seed/germination-rate,seed_germination_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seed.py,50,GET,/api/v1/seed/storage-check,seed_storage_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/seed.py,58,GET,/api/v1/seed/sowing-depth,seed_sowing_depth_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/settings.py,30,PUT,/api/v1/settings,upsert_setting,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/settings.py,63,GET,/api/v1/settings,list_settings,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/sharing.py,46,POST,/api/v1/sharing/generate-key,generate_share_key,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/sharing.py,86,POST,/api/v1/sharing/keys,create_sharing_key,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/sharing.py,117,GET,/api/v1/sharing/keys,list_sharing_keys,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/simulate.py,28,POST,/api/v1/simulate/what-if,simulate_what_if,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,28,GET,/api/v1/soil-sampling/subsamples,soil_subsamples_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,34,GET,/api/v1/soil-sampling/depth,soil_depth_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,40,GET,/api/v1/soil-sampling/protocol,soil_protocol_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,96,GET,/api/v1/lab/samples,list_lab_samples,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,107,POST,/api/v1/lab/samples,create_lab_sample,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,119,POST,/api/v1/lab/soil-results,submit_soil_lab_result,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,142,POST,/api/v1/lab/water-results,submit_water_lab_result,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/soil_sampling.py,162,GET,/api/v1/fields/{field_id}/lab-context,field_lab_context,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/sync.py,60,GET,/api/v1/sync/manifest,sync_manifest,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/sync.py,70,GET,/api/v1/sync/status,sync_status,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/sync.py,92,POST,/api/v1/sync,sync,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/tasks.py,37,GET,/api/v1/tasks,list_tasks,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/tasks.py,62,PATCH,/api/v1/tasks/{task_id},update_task,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/temporal.py,34,POST,/api/v1/temporal/check,temporal_check,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/temporal.py,60,POST,/api/v1/temporal/coherence,temporal_coherence,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/tenant.py,29,GET,/api/v1/tenant/config,get_tenant_config,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/trials.py,30,POST,/api/v1/trials/analyze,analyze_trial,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_balance.py,30,POST,/api/v1/water-balance,compute_water_balance,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_harvesting.py,28,GET,/api/v1/water-harvesting/potential,water_potential_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_harvesting.py,36,GET,/api/v1/water-harvesting/methods,water_methods_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_harvesting.py,42,GET,/api/v1/water-harvesting/method-guide,water_method_guide_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_harvesting.py,48,GET,/api/v1/water-harvesting/upstream-flood,water_upstream_flood_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_ledger.py,78,POST,/api/v1/fields/{field_id}/water-ledger,upsert_water_ledger,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_ledger.py,145,GET,/api/v1/fields/{field_id}/water-ledger,list_water_ledger,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_ledger.py,197,GET,/api/v1/fields/{field_id}/water-efficiency,field_water_efficiency,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_sensitivity.py,38,GET,/api/v1/water-sensitivity/crops,water_sensitivity_crops,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_sensitivity.py,44,GET,/api/v1/water-sensitivity/calendar,water_sensitivity_calendar,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_sensitivity.py,53,GET,/api/v1/water-sensitivity/wheat-calendar,water_sensitivity_wheat_calendar,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_sensitivity.py,59,POST,/api/v1/water-sensitivity/stress-risk,water_sensitivity_stress,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_sensitivity.py,68,POST,/api/v1/water-sensitivity/integrated-advice,water_sensitivity_integrated,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/water_twin.py,146,POST,/api/v1/fields/{field_id}/water-twin,field_water_twin,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,1928,GET,/api/v1/weather/health,weather_health,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,1946,GET,/api/v1/weather/readyz,weather_readyz,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,1960,GET,/api/v1/weather/self-test,weather_self_test,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,1970,GET,/api/v1/weather/wind-source-selftest,weather_wind_source_selftest,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2025,GET,/api/v1/weather/runtime-contract,weather_runtime_contract,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2038,GET,/api/v1/weather/env-doctor,weather_env_doctor,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2051,GET,/api/v1/weather/runtime-smoke-plan,weather_runtime_smoke_plan,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2059,GET,/api/v1/weather/current,weather_current,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2065,GET,/api/v1/weather/forecast,weather_forecast,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2071,GET,/api/v1/weather/historical,weather_historical,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2082,GET,/api/v1/weather/layers,weather_layers_manifest,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2260,GET,/api/v1/weather/tile-cache/backend,weather_tile_cache_backend,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2267,GET,/api/v1/weather/rate-limit/backend,weather_rate_limit_backend,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2274,GET,/api/v1/weather/tile-cache/stats,weather_tile_cache_stats,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2280,GET,/api/v1/weather/observability,weather_observability,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2311,GET,/api/v1/weather/metrics.prom,weather_metrics_prometheus,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2327,POST,/api/v1/weather/tile-cache/prune,weather_tile_cache_prune,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2404,GET,/api/v1/weather/tile-data/{z}/{x}/{y},weather_tile_data,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2428,GET,/api/v1/weather/operation-tile-data/{z}/{x}/{y},weather_operation_tile_data,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2444,GET,/api/v1/weather/probe,weather_probe,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2492,GET,/api/v1/weather/operation-window,weather_operation_window,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2507,GET,/api/v1/weather/field-weather-summary,weather_field_summary,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2550,GET,/api/v1/weather/operation-plan,weather_operation_plan,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2565,GET,/api/v1/weather/action-recommendation,weather_action_recommendation,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2630,GET,/api/v1/weather/alerts,weather_alerts,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2699,POST,/api/v1/weather/alerts/notify,weather_alerts_notify,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2793,POST,/api/v1/weather/tasks/from-operation-plan,weather_create_task_from_operation_plan,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2894,POST,/api/v1/weather/recommendations/from-operation-plan,weather_recommendation_from_operation_plan,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather.py,2985,GET,/api/v1/weather/tile-series/{z}/{x}/{y},weather_tile_series,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather_analytics.py,25,POST,/api/v1/weather-analytics/analyze,weather_analyze_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/weather_analytics.py,31,POST,/api/v1/weather-analytics/planting-guide,weather_planting_guide_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/wofost.py,27,GET,/api/v1/wofost/crop-types,wofost_crop_types_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/wofost.py,33,GET,/api/v1/wofost/adaptation-guidance,wofost_adaptation_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/yield_analysis.py,39,GET,/api/v1/analysis/yield,yield_analysis_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/api/routers/yield_interval.py,49,POST,/api/v1/fields/{field_id}/yield-interval,field_yield_interval_endpoint,legacy_unversioned_business
sahool-platform,services/sahool-platform/tests/test_correlation_middleware.py,18,GET,/probe,probe,legacy_unversioned_business
sam2-inference,services/sam2-inference/main.py,24,POST,/predict,predict,legacy_unversioned_business
sam2-inference,services/sam2-inference/main.py,105,GET,/healthz,healthz,infra
sam2-inference,services/sam2-inference/main.py,110,GET,/health,legacy_health,infra
sam2-inference,services/sam2-inference/main.py,115,GET,/readyz,readyz,infra
soil-service,services/soil-service/routers/health.py,22,GET,/healthz,health,infra
soil-service,services/soil-service/routers/health.py,22,GET,/health,health,infra
soil-service,services/soil-service/routers/health.py,27,GET,/readyz,readyz,infra
soil-service,services/soil-service/routers/health.py,40,GET,/metrics,metrics,infra
soil-service,services/soil-service/routers/modbus.py,36,POST,/soil/decode/modbus,decode_modbus,legacy_unversioned_business
soil-service,services/soil-service/routers/readings.py,20,GET,/soil/readings/{field_id},get_readings,legacy_unversioned_business
soil-service,services/soil-service/routers/readings.py,63,POST,/soil/ingest,ingest_reading,legacy_unversioned_business
soil-service,services/soil-service/routers/soil_profile.py,47,POST,/soil/suitability,soil_suitability,legacy_unversioned_business
soil-service,services/soil-service/routers/soil_profile.py,58,GET,/soil/soilgrids,soil_from_soilgrids,legacy_unversioned_business
supervisor-agent,services/supervisor-agent/routers/agent.py,24,POST,/agent/query,process_query,legacy_unversioned_business
supervisor-agent,services/supervisor-agent/routers/agent.py,89,POST,/agent/optimize,optimize_farm,legacy_unversioned_business
supervisor-agent,services/supervisor-agent/routers/agent.py,132,GET,/agent/tools,list_tools,legacy_unversioned_business
supervisor-agent,services/supervisor-agent/routers/agent.py,154,GET,/agent/journal/{invocation_id},get_journal_replay,legacy_unversioned_business
supervisor-agent,services/supervisor-agent/routers/agent.py,178,GET,/agent/actuator-audit,get_actuator_audit,legacy_unversioned_business
supervisor-agent,services/supervisor-agent/routers/health.py,21,GET,/healthz,healthz,infra
supervisor-agent,services/supervisor-agent/routers/health.py,21,GET,/health,healthz,infra
supervisor-agent,services/supervisor-agent/routers/health.py,26,GET,/readyz,readyz,infra
supervisor-agent,services/supervisor-agent/routers/health.py,34,GET,/metrics,metrics,infra
supervisor-agent,services/supervisor-agent/routers/health.py,43,GET,/healthz/deps,healthz_deps,infra
tts-service,services/tts-service/routers/health.py,22,GET,/healthz,health,infra
tts-service,services/tts-service/routers/health.py,22,GET,/health,health,infra
tts-service,services/tts-service/routers/health.py,27,GET,/readyz,readyz,infra
tts-service,services/tts-service/routers/health.py,43,GET,/metrics,metrics,infra
tts-service,services/tts-service/routers/tts.py,21,GET,/tts/voices,list_voices,legacy_unversioned_business
tts-service,services/tts-service/routers/tts.py,31,GET,/tts/status,tts_status,legacy_unversioned_business
tts-service,services/tts-service/routers/tts.py,44,POST,/tts/synthesize,synthesize,legacy_unversioned_business
tts-service,services/tts-service/routers/tts.py,125,POST,/tts/stream,stream,legacy_unversioned_business
vegetation-analysis-service,services/vegetation-analysis-service/routers/analysis.py,21,GET,/v1/analyze,analyze,versioned
vegetation-analysis-service,services/vegetation-analysis-service/routers/analysis.py,43,GET,/v1/timeseries/{field_id},timeseries,versioned
vegetation-analysis-service,services/vegetation-analysis-service/routers/analysis.py,59,GET,/v1/ndvi/current/{field_id},current_ndvi,versioned
vegetation-analysis-service,services/vegetation-analysis-service/routers/analysis.py,78,GET,/v1/all_fields,all_fields,versioned
vegetation-analysis-service,services/vegetation-analysis-service/routers/health.py,21,GET,/healthz,healthz,infra
vegetation-analysis-service,services/vegetation-analysis-service/routers/health.py,21,GET,/health,healthz,infra
vegetation-analysis-service,services/vegetation-analysis-service/routers/health.py,26,GET,/readyz,readyz,infra
vegetation-analysis-service,services/vegetation-analysis-service/routers/health.py,45,GET,/metrics,metrics,infra
video-processor,services/video-processor/routers/health.py,20,GET,/healthz,health,infra
video-processor,services/video-processor/routers/health.py,20,GET,/health,health,infra
video-processor,services/video-processor/routers/health.py,29,GET,/readyz,readyz,infra
video-processor,services/video-processor/routers/streams.py,46,POST,/streams,create_stream,legacy_unversioned_business
video-processor,services/video-processor/routers/streams.py,92,DELETE,/streams/{stream_id},stop_stream,legacy_unversioned_business
video-processor,services/video-processor/routers/streams.py,113,GET,/streams/{stream_id},get_stream,legacy_unversioned_business
video-processor,services/video-processor/routers/streams.py,136,GET,/streams,list_streams,legacy_unversioned_business
video-processor,services/video-processor/routers/streams.py,162,POST,/streams/{stream_id}/snapshot,snapshot,legacy_unversioned_business
video-processor,services/video-processor/routers/streams.py,180,GET,/streams/{stream_id}/snapshot,snapshot_zlm,legacy_unversioned_business
video-processor,services/video-processor/routers/streams.py,202,POST,/streams/{stream_id}/record/start,record_start,legacy_unversioned_business
video-processor,services/video-processor/routers/streams.py,222,POST,/streams/{stream_id}/record/stop,record_stop,legacy_unversioned_business
